anio,entidad,edad_quinquenal,sexo,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,fecha
2011,CAMPECHE,50 a 54 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,55 a 59 años,Femenino,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,55 a 59 años,Masculino,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,55 a 59 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,60 a 64 años,Femenino,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,60 a 64 años,Masculino,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,60 a 64 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,65 a 69 años,Femenino,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,65 a 69 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,65 a 69 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,70 a 74 años,Femenino,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,70 a 74 años,Masculino,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,70 a 74 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,75 a 79 años,Masculino,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,75 a 79 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,80 a 84 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,80 a 84 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,85 a 89 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,85 a 89 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,85 a 89 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CAMPECHE,90 a 94 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,90 a 94 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CAMPECHE,90 a 94 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011-12-31
2011,CHIAPAS,1 a 4 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,10 a 14 años,Femenino,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,10 a 14 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,10 a 14 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,15 a 19 años,Femenino,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,15 a 19 años,Masculino,36.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,15 a 19 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,20 a 24 años,Femenino,39.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2011-12-31
2011,CHIAPAS,20 a 24 años,Masculino,77.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,2011-12-31
2011,CHIAPAS,20 a 24 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,25 a 29 años,Femenino,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,25 a 29 años,Masculino,64.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,25 a 29 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,30 a 34 años,Femenino,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,CHIAPAS,30 a 34 años,Masculino,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011-12-31
2011,CHIAPAS,30 a 34 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,35 a 39 años,Femenino,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,35 a 39 años,Masculino,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,35 a 39 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,40 a 44 años,Femenino,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,40 a 44 años,Masculino,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,CHIAPAS,40 a 44 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,45 a 49 años,Femenino,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,45 a 49 años,Masculino,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2011-12-31
2011,CHIAPAS,45 a 49 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,5 a 9 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,5 a 9 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,5 a 9 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,50 a 54 años,Femenino,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,50 a 54 años,Masculino,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,50 a 54 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,55 a 59 años,Femenino,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,55 a 59 años,Masculino,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,55 a 59 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,60 a 64 años,Femenino,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,60 a 64 años,Masculino,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,60 a 64 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,65 a 69 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,65 a 69 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,65 a 69 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,70 a 74 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,70 a 74 años,Masculino,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,70 a 74 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,75 a 79 años,Femenino,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,75 a 79 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,75 a 79 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,80 a 84 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,80 a 84 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,85 a 89 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,85 a 89 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,85 a 89 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,90 a 94 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,90 a 94 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,90 a 94 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,Menores de 1 año,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,Menores de 1 año,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,Menores de 1 año,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIAPAS,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,No especificado,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIAPAS,No especificado,No especificado,1.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,15 a 19 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,15 a 19 años,Masculino,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011-12-31
2011,CHIHUAHUA,15 a 19 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,20 a 24 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,20 a 24 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,20 a 24 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,25 a 29 años,Femenino,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,25 a 29 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,25 a 29 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,30 a 34 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,30 a 34 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,CHIHUAHUA,30 a 34 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,35 a 39 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,35 a 39 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,40 a 44 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,40 a 44 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,40 a 44 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,45 a 49 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,45 a 49 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,45 a 49 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,50 a 54 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,50 a 54 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,50 a 54 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,60 a 64 años,Femenino,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,60 a 64 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,60 a 64 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,75 a 79 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,75 a 79 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,75 a 79 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,CHIHUAHUA,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,80 a 84 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,CHIHUAHUA,80 a 84 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,1 a 4 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,1 a 4 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,10 a 14 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,10 a 14 años,Masculino,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2011-12-31
2011,COAHUILA,10 a 14 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,15 a 19 años,Femenino,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COAHUILA,15 a 19 años,Masculino,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2011-12-31
2011,COAHUILA,15 a 19 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,20 a 24 años,Femenino,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COAHUILA,20 a 24 años,Masculino,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2011-12-31
2011,COAHUILA,20 a 24 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,25 a 29 años,Femenino,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,25 a 29 años,Masculino,23.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2011-12-31
2011,COAHUILA,25 a 29 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,30 a 34 años,Femenino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-12-31
2011,COAHUILA,30 a 34 años,Masculino,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2011-12-31
2011,COAHUILA,30 a 34 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,35 a 39 años,Femenino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,35 a 39 años,Masculino,30.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2011-12-31
2011,COAHUILA,35 a 39 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,40 a 44 años,Femenino,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2011-12-31
2011,COAHUILA,40 a 44 años,Masculino,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-12-31
2011,COAHUILA,40 a 44 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,45 a 49 años,Femenino,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,45 a 49 años,Masculino,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2011-12-31
2011,COAHUILA,45 a 49 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,5 a 9 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,5 a 9 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-12-31
2011,COAHUILA,5 a 9 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,50 a 54 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,50 a 54 años,Masculino,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2011-12-31
2011,COAHUILA,50 a 54 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,55 a 59 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,55 a 59 años,Masculino,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,55 a 59 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,60 a 64 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,60 a 64 años,Masculino,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-12-31
2011,COAHUILA,60 a 64 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,65 a 69 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,65 a 69 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,70 a 74 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,70 a 74 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COAHUILA,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,75 a 79 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COAHUILA,75 a 79 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,1 a 4 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COLIMA,1 a 4 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,10 a 14 años,Femenino,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,10 a 14 años,Masculino,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,10 a 14 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,15 a 19 años,Femenino,11.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COLIMA,15 a 19 años,Masculino,15.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,2011-12-31
2011,COLIMA,15 a 19 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,20 a 24 años,Femenino,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2011-12-31
2011,COLIMA,20 a 24 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2011-12-31
2011,COLIMA,20 a 24 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,25 a 29 años,Femenino,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2011-12-31
2011,COLIMA,25 a 29 años,Masculino,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,25 a 29 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,30 a 34 años,Femenino,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,30 a 34 años,Masculino,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COLIMA,30 a 34 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,35 a 39 años,Femenino,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,35 a 39 años,Masculino,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COLIMA,35 a 39 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,40 a 44 años,Femenino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,40 a 44 años,Masculino,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COLIMA,40 a 44 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,45 a 49 años,Femenino,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COLIMA,45 a 49 años,Masculino,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2011-12-31
2011,COLIMA,45 a 49 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,5 a 9 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,5 a 9 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,5 a 9 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,50 a 54 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,50 a 54 años,Masculino,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,50 a 54 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,55 a 59 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12-31
2011,COLIMA,55 a 59 años,Masculino,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,55 a 59 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,60 a 64 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,60 a 64 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,65 a 69 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,65 a 69 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,COLIMA,75 a 79 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,75 a 79 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31
2011,COLIMA,75 a 79 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,DISTRITO FEDERAL,1 a 4 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011-12-31
2011,DISTRITO FEDERAL,1 a 4 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2011-12-31
2011,DISTRITO FEDERAL,1 a 4 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,DISTRITO FEDERAL,10 a 14 años,Femenino,27.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,5.0,2011-12-31
2011,DISTRITO FEDERAL,10 a 14 años,Masculino,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,2011-12-31
2011,DISTRITO FEDERAL,10 a 14 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,DISTRITO FEDERAL,15 a 19 años,Femenino,154.0,0.0,3.0,6.0,5.0,2.0,3.0,0.0,30.0,12.0,2011-12-31
2011,DISTRITO FEDERAL,15 a 19 años,Masculino,131.0,2.0,18.0,2.0,24.0,2.0,2.0,0.0,71.0,26.0,2011-12-31
2011,DISTRITO FEDERAL,15 a 19 años,No especificado,0.0,,,,,,,,,,2011-12-31
2011,DISTRITO FEDERAL,20 a 24 años,Femenino,73.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,27.0,13.0,2011-12-31
2011,DISTRITO FEDERAL,20 a 24 años,Masculino,221.0,1.0,8.0,1.0,44.0,3.0,4.0,0.0,52.0,42.0,2011-12-31
